id,state,regionalPriceParity,purchasingPower,metroName
12086,12,105,95.23809524,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)"
12087,12,89.7,111.4827202,Florida (Nonmetropolitan Portion)
12089,12,96.3,103.8421599,"Jacksonville, FL (Metropolitan Statistical Area)"
12091,12,96.9,103.1991744,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)"
12093,12,89.7,111.4827202,Florida (Nonmetropolitan Portion)
12095,12,98,102.0408163,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)"
12097,12,98,102.0408163,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)"
12099,12,105,95.23809524,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)"
12101,12,99.4,100.6036217,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
12103,12,99.4,100.6036217,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
12105,12,93.9,106.4962726,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)"
12107,12,89.7,111.4827202,Florida (Nonmetropolitan Portion)
12109,12,96.3,103.8421599,"Jacksonville, FL (Metropolitan Statistical Area)"
12111,12,95.8,104.3841336,"Port St. Lucie, FL (Metropolitan Statistical Area)"
12113,12,94.5,105.8201058,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)"
12115,12,98.8,101.2145749,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)"
12117,12,98,102.0408163,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)"
12119,12,89.7,111.4827202,"The Villages, FL (Metropolitan Statistical Area)"
12121,12,89.7,111.4827202,Florida (Nonmetropolitan Portion)
12123,12,89.7,111.4827202,Florida (Nonmetropolitan Portion)
12125,12,89.7,111.4827202,Florida (Nonmetropolitan Portion)
12127,12,95.5,104.7120419,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)"
12129,12,95.1,105.1524711,"Tallahassee, FL (Metropolitan Statistical Area)"
12131,12,96.9,103.1991744,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)"
12133,12,89.7,111.4827202,Florida (Nonmetropolitan Portion)
13001,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13003,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13005,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13007,13,85.1,117.5088132,"Albany, GA (Metropolitan Statistical Area)"
13009,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13011,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13013,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13015,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13017,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13019,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13021,13,88,113.6363636,"Macon, GA (Metropolitan Statistical Area)"
13023,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13025,13,86.1,116.1440186,"Brunswick, GA (Metropolitan Statistical Area)"
13027,13,83.3,120.0480192,"Valdosta, GA (Metropolitan Statistical Area)"
13029,13,94.9,105.374078,"Savannah, GA (Metropolitan Statistical Area)"
13031,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13033,13,89.8,111.3585746,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
13035,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13037,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13039,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13043,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13045,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13047,13,90.5,110.4972376,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
13049,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13051,13,94.9,105.374078,"Savannah, GA (Metropolitan Statistical Area)"
13053,13,89,112.3595506,"Columbus, GA-AL (Metropolitan Statistical Area)"
13055,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13057,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13059,13,91.8,108.9324619,"Athens-Clarke County, GA (Metropolitan Statistical Area)"
13061,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13063,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13065,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13067,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13069,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13071,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13073,13,89.8,111.3585746,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
13075,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13077,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13079,13,88,113.6363636,"Macon, GA (Metropolitan Statistical Area)"
13081,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13083,13,90.5,110.4972376,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
13085,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13087,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13089,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13091,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13093,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13095,13,85.1,117.5088132,"Albany, GA (Metropolitan Statistical Area)"
13097,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13099,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13101,13,83.3,120.0480192,"Valdosta, GA (Metropolitan Statistical Area)"
13103,13,94.9,105.374078,"Savannah, GA (Metropolitan Statistical Area)"
13105,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13107,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13109,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13111,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13113,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13115,13,82.2,121.6545012,"Rome, GA (Metropolitan Statistical Area)"
13117,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13119,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13121,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13123,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13125,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13127,13,86.1,116.1440186,"Brunswick, GA (Metropolitan Statistical Area)"
13129,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13131,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13133,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13135,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13137,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13139,13,90.6,110.3752759,"Gainesville, GA (Metropolitan Statistical Area)"
13141,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13143,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13145,13,89,112.3595506,"Columbus, GA-AL (Metropolitan Statistical Area)"
13147,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13149,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13151,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13153,13,91,109.8901099,"Warner Robins, GA (Metropolitan Statistical Area)"
13155,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13157,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13159,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13161,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13163,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13165,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13167,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13169,13,88,113.6363636,"Macon, GA (Metropolitan Statistical Area)"
13171,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13173,13,83.3,120.0480192,"Valdosta, GA (Metropolitan Statistical Area)"
13175,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13177,13,85.1,117.5088132,"Albany, GA (Metropolitan Statistical Area)"
13179,13,92.1,108.577633,"Hinesville, GA (Metropolitan Statistical Area)"
13181,13,89.8,111.3585746,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
13183,13,92.1,108.577633,"Hinesville, GA (Metropolitan Statistical Area)"
13185,13,83.3,120.0480192,"Valdosta, GA (Metropolitan Statistical Area)"
13187,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13189,13,89.8,111.3585746,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
13191,13,86.1,116.1440186,"Brunswick, GA (Metropolitan Statistical Area)"
13193,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13195,13,91.8,108.9324619,"Athens-Clarke County, GA (Metropolitan Statistical Area)"
13197,13,89,112.3595506,"Columbus, GA-AL (Metropolitan Statistical Area)"
13199,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13201,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13205,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13207,13,88,113.6363636,"Macon, GA (Metropolitan Statistical Area)"
13209,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13211,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13213,13,85,117.6470588,"Dalton, GA (Metropolitan Statistical Area)"
13215,13,89,112.3595506,"Columbus, GA-AL (Metropolitan Statistical Area)"
13217,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13219,13,91.8,108.9324619,"Athens-Clarke County, GA (Metropolitan Statistical Area)"
13221,13,91.8,108.9324619,"Athens-Clarke County, GA (Metropolitan Statistical Area)"
13223,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13225,13,91,109.8901099,"Warner Robins, GA (Metropolitan Statistical Area)"
13227,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13229,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13231,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13233,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13235,13,91,109.8901099,"Warner Robins, GA (Metropolitan Statistical Area)"
13237,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13239,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13241,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13243,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13245,13,89.8,111.3585746,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
13247,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13249,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13251,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13253,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13255,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13257,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13259,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13261,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13263,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13265,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13267,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13269,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13271,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13273,13,85.1,117.5088132,"Albany, GA (Metropolitan Statistical Area)"
13275,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13277,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13279,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13281,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13283,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13285,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13287,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13289,13,88,113.6363636,"Macon, GA (Metropolitan Statistical Area)"
13291,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13293,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13295,13,90.5,110.4972376,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
13297,13,95.6,104.6025105,"Atlanta-Sandy Springs-Roswell, GA (Metropolitan Statistical Area)"
13299,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13301,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13303,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13305,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13307,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13309,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13311,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13313,13,85,117.6470588,"Dalton, GA (Metropolitan Statistical Area)"
13315,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13317,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13319,13,84.7,118.0637544,Georgia (Nonmetropolitan Portion)
13321,13,85.1,117.5088132,"Albany, GA (Metropolitan Statistical Area)"
15001,15,103.9,96.24639076,Hawaii (Nonmetropolitan Portion)
15003,15,122.9,81.36696501,"Urban Honolulu, HI (Metropolitan Statistical Area)"
15005,15,112.9,88.57395926,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)"
15007,15,103.9,96.24639076,Hawaii (Nonmetropolitan Portion)
15009,15,112.9,88.57395926,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)"
16001,16,94.7,105.5966209,"Boise City, ID (Metropolitan Statistical Area)"
16003,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16005,16,90.5,110.4972376,"Pocatello, ID (Metropolitan Statistical Area)"
16007,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16009,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16011,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16013,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16015,16,94.7,105.5966209,"Boise City, ID (Metropolitan Statistical Area)"
16017,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16019,16,91.1,109.7694841,"Idaho Falls, ID (Metropolitan Statistical Area)"
16021,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16023,16,91.1,109.7694841,"Idaho Falls, ID (Metropolitan Statistical Area)"
16025,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16027,16,94.7,105.5966209,"Boise City, ID (Metropolitan Statistical Area)"
16029,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16031,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16033,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16035,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16037,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16039,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16041,16,90.8,110.1321586,"Logan, UT-ID (Metropolitan Statistical Area)"
16043,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16045,16,94.7,105.5966209,"Boise City, ID (Metropolitan Statistical Area)"
16047,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16049,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16051,16,91.1,109.7694841,"Idaho Falls, ID (Metropolitan Statistical Area)"
16053,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16055,16,93.4,107.0663812,"Coeur d'Alene, ID (Metropolitan Statistical Area)"
16057,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16059,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16061,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16063,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16065,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16067,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16069,16,91.7,109.0512541,"Lewiston, ID-WA (Metropolitan Statistical Area)"
16071,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16073,16,94.7,105.5966209,"Boise City, ID (Metropolitan Statistical Area)"
16075,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16077,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16079,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16081,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16083,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16085,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
16087,16,92.1,108.577633,Idaho (Nonmetropolitan Portion)
17001,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17003,17,82.8,120.7729469,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)"
17005,17,88.9,112.4859393,"St. Louis, MO-IL (Metropolitan Statistical Area)"
17007,17,91.9,108.8139282,"Rockford, IL (Metropolitan Statistical Area)"
17009,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17011,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17013,17,88.9,112.4859393,"St. Louis, MO-IL (Metropolitan Statistical Area)"
17015,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17017,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17019,17,93.9,106.4962726,"Champaign-Urbana, IL (Metropolitan Statistical Area)"
17021,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17023,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17025,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17027,17,88.9,112.4859393,"St. Louis, MO-IL (Metropolitan Statistical Area)"
17029,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17031,17,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17033,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17035,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17037,17,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17039,17,94.6,105.7082452,"Bloomington, IL (Metropolitan Statistical Area)"
17041,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17043,17,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17045,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17047,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17049,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17051,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17053,17,93.9,106.4962726,"Champaign-Urbana, IL (Metropolitan Statistical Area)"
17055,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17057,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17059,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17061,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17063,17,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17065,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17067,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17069,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17071,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17073,17,92.1,108.577633,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)"
17075,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17077,17,84.1,118.9060642,"Carbondale-Marion, IL (Metropolitan Statistical Area)"
17079,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17081,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17083,17,88.9,112.4859393,"St. Louis, MO-IL (Metropolitan Statistical Area)"
17085,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17087,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17089,17,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17091,17,99.1,100.9081736,"Kankakee, IL (Metropolitan Statistical Area)"
17093,17,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17095,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17097,17,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17099,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17101,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17103,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17105,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17107,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17109,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
